Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
Texas Anderson;41660892461;Republicano;0.884728709158361;143739746079023;0.171883668485543;0.592795240064798;-269509484686501
Texas Andrews;49388847502;Republicano;-0.409385249604017;0.100332472341046;-14719401175775;-154729944193312;-286659122923076
Texas Angelina;31167123784;Republicano;129392723988647;-0.278731172357464;261858240176225;0.749733606094473;-224390749921893
Texas Aransas;47654828759;Republicano;0.184687006916602;0.328130263101509;258566419970933;-0.542979766654785;-262434647909869
Texas Archer;20165162282;Republicano;-196033600113948;276768553216309;-144949188400334;0.191460970298386;-447654104339091
Texas Armstrong;15282730515;Republicano;-248705441925827;-127114048958202;-128757220860927;-0.107104209091933;-295958682691764
Texas Atascosa;2223809038;Republicano;0.743528623012459;0.139699467525045;0.76266969963723;-0.712760295587419;-256575983974283
Texas Austin;23777981589;Republicano;-0.26248244802094;0.862277944573957;-0.184774676982129;-0.0800567730452363;-337731444119882
Texas Bailey;16018944143;Republicano;224441536717964;128612256361499;-143859122666493;-0.0449710721706559;-265296023478425
Texas Bandera;13771815268;Republicano;-0.165179820006848;-176668709162203;-0.653173720214817;-0.147318160986984;-328260151574875
Texas Bastrop;40670173732;Republicano;0.236113101604852;136974572914403;-0.110631188667453;-0.0283192984186276;-32226935281564
Texas Baylor;23601277246;Republicano;-226947215408855;-0.997835252913669;-0.574483008303563;0.153104433978249;-24854620510797
Texas Bee;25208688695;Republicano;222532391796209;-0.0119233551956914;-0.649476521838586;0.258156696449867;-212728498190126
Texas Bell;4110096789;Republicano;-0.144860983870853;0.48379622134493;0.0598544327265423;0.444765028703611;-351603088654099
Texas Bexar;53305881535;Democrata;0.25786740198612;0.413752779482102;-15860317887243;0.0853289874596596;-259379911031202
Texas Blanco;13681762211;Republicano;-162226625465379;-141559799412244;-0.421371000046054;-0.265736420026431;-291677924973707
Texas Bosque;82208239795;Republicano;0.26582684316206;-0.293617386495718;0.25662078782677;0.838655791700427;-279255844787372
Texas Bowie;51429637328;Republicano;0.422980501766929;-0.423331740576067;335119370242947;-129915644142652;-249818391635283
Texas Brazoria;18264601518;Republicano;-16871847855683;0.168544579178761;-0.638831323707419;-0.128062426343567;-292865359200198
Texas Brazos;31712946081;Republicano;0.634098344102751;-0.24712241567185;-0.90564903748285;0.533046249994211;-335215185155628
Texas Brewster;16260162602;Republicano;-109223047069025;-0.451887429273346;-0.928814643698119;-0.19299500939674;-291452221812845
Texas Briscoe;0;Republicano;0.0959714681174931;-148719445169267;-0.833184300779208;-0.116850778161956;-27669478423497
Texas Brooks;23427272101;Democrata;672544647868224;0.397279385297781;0.375279691399763;-0.0251673741882199;-114823026745435
Texas Brown;31449865215;Republicano;-0.0603901068887018;-0.659210497499853;132244897147174;-0.134021132406187;-260234571094802
Texas Burleson;17387133521;Republicano;0.310025999138912;-0.946642681358398;-0.431873422347217;0.045476760561216;-337849722725246
Texas Burnet;24774134894;Republicano;-113168989459395;-0.60441777388673;0.428661733623321;-0.334456729132238;-340157508809988
Texas Caldwell;2193145491;Republicano;0.510735209115295;153337161564421;0.00884679335114395;-147857864616809;-239405498448855
Texas Calhoun;51248390599;Republicano;0.398918764737154;0.559265657128597;-0.670448754761834;-0.162116448222202;-318823332452682
Texas Callahan;88394534271;Republicano;-0.551663095326308;-0.0364255290537635;0.757743062084008;0.0500423141150159;-312529747790863
Texas Cameron;31914504091;Democrata;4599223963561;132852096423787;-0.962932485311137;-0.457244261889931;-135582801422026
Texas Camp;33724805586;Republicano;0.932549743201493;116396787351253;0.347735736180495;0.299080605376375;-227687272986556
Texas Carson;37723195574;Republicano;-259061420932141;22646086232121;-161795386119297;0.0139293591283227;-409982949245267
Texas Cass;37711291695;Republicano;10272466875019;0.0640348619083773;274635596065539;0.0228838460678497;-248883226779047
Texas Castro;10886967659;Republicano;111062489988799;192581717175152;-0.857910332869724;-0.375318182218596;-242239781347763
Texas Chambers;34825999948;Republicano;-0.536033668909016;189041462663998;-104196743314299;0.319213019287905;-367079185531528
Texas Cherokee;39490551214;Republicano;133984962902314;0.850722006406867;21138161888878;-0.0573283617997456;-260840431992447
Texas Clay;13017694422;Republicano;-0.173850404585262;190787322553065;100409338738425;-0.0428268732419604;-354279338990208
Texas Cochran;20280547575;Republicano;288166716575503;-0.460121642975007;-0.816986702671561;-128125730773631;-268512269645851
Texas Coke;31167212093;Republicano;-0.474720323709029;-168350793911966;-0.251845177684897;-0.0651575007413087;-153163079919418
Texas Coleman;21147480691;Republicano;0.660466539101326;0.441050384020677;0.394474637761663;0.191747434306062;-304713806161389
Texas Collin;15670945363;Republicano;-313958620040069;103004067841202;-167954879831303;-0.0601998047809406;-388405575514454
Texas Colorado;22073466254;Republicano;-0.877446975593749;-0.0373973133836373;-0.39462068659566;-0.264410707189488;-395666170704653
Texas Comal;27437265223;Republicano;-234130815506417;-0.330925708280775;-202887498338393;-0.0491546298838255;-249973329673458
Texas Comanche;23031203566;Republicano;0.715326177816432;-0.675248896135088;-0.300759506987213;-0.0582178794827619;-329524409775935
Texas Concho;12307692308;Republicano;0.316445869989859;-0.172881455490475;-21182215503259;-0.414084638740084;-295958682691764
Texas Cooke;34286604847;Republicano;-0.5267485796695;-0.235647162498045;-123436440167361;0.285015599780426;-377056184241719
Texas Coryell;22936081282;Republicano;0.457877949883096;16915012195165;0.699793252805015;0.411975057089998;-399186349485475
Texas Cottle;2800140007;Republicano;278306883403419;-265180117474659;-0.534342191833011;0.312214472062921;-160810368942096
Texas Crane;10897562909;Republicano;-0.129968772935458;0.941957337359395;-26115439509075;-0.174500645326335;-24923786646267
Texas Crockett;1322926313;Republicano;160050377103068;-0.601688181750956;-239867644584109;-0.183813955776407;-170110510095992
Texas Crosby;83073727934;Republicano;207842840804065;-0.145629073908529;-174527405075309;0.0859483530997515;-213077947792807
Texas Culberson;0;Democrata;386129482260254;-202092548575605;0.088349455013725;-0.283782579674391;-201800930216133
Texas Dallam;64053470723;Republicano;0.730077739537109;112410899357771;-0.751623451082921;0.0527851174964268;-19750527759423
Texas Dallas;47958138792;Democrata;0.486270770814397;0.0998024783472833;-0.731865920096147;0.282254408819891;-300210506292848
Texas Dawson;43375974121;Republicano;115904259240014;-0.519479816413185;0.0753282790630345;-0.0886599097463645;-193037659178728
Texas Deaf Smith;31011826544;Republicano;139550305898789;-0.297429758413605;-262911432865506;-0.0742953567510178;-194839383463994
Texas Denton;17003344034;Republicano;-239218415862076;327665909183945;-147861304891197;125871423634944;-378742143734149
Texas DeWitt;53775057016;Republicano;0.119548863925103;-0.176745618126118;0.468264816686656;-0.145021812404211;-153755124757336
Texas Dickens;31652724395;Republicano;137903194236282;-197064851855414;-185840738900135;0.358162148385369;-240874528882244
Texas Dimmit;84992171774;Democrata;50978388661028;120615826945434;-0.950570609639548;-0.288154095568223;-273825604315928
Texas Donley;3163646822;Republicano;-0.338088547863685;-120354260780313;-0.631590963017995;0.235533383720543;-35360196074696
Texas Duval;61141653394;Democrata;409727920253754;104061327871535;-144401642438092;-0.139989649636905;-16946540281124
Texas Eastland;21321347279;Republicano;0.708474834355931;-0.436631064669621;0.332220589741921;113207922869352;-312884170216422
Texas Ector;80923472215;Republicano;0.26888695026492;17114197926828;-0.886158323184647;-0.22972665880717;-255500818104835
Texas Edwards;16042780749;Republicano;-117473772037966;-238437497591328;-102074030385473;-164668428138549;-235659968130028
Texas El Paso;36408938332;Democrata;202179955416835;149057142643882;-18237157570416;-0.29204391632289;-256521891135148
Texas Ellis;14178306882;Republicano;-109360876012933;0.34231645653128;0.815792752278586;0.466477639398921;-298417173134341
Texas Erath;15106476293;Republicano;0.576105128985367;0.637359932349526;0.697084882007345;-0.703369244924986;-318333398341923
Texas Falls;16195670137;Republicano;270089806109506;0.051758115931213;249807761327083;0.130914098052019;-336089608488863
Texas Fannin;14469220752;Republicano;0.0682104978592484;0.625447730539431;-0.327572728646117;0.324669900828453;-282692893256094
Texas Fayette;26083147499;Republicano;-181745384226352;-0.104654541109912;-0.599096956242581;0.768863227977529;-242893736822213
Texas Fisher;3136434919;Republicano;-0.0215794768227822;-112373587087854;-194952345881546;0.0791366295440574;-227083639467947
Texas Floyd;46765393609;Republicano;145063276876005;0.805391742687752;-0.941917959927753;-0.210832711029591;-188925580982908
Texas Foard;0;Republicano;-0.94072025646673;-206761329032238;-163901720112814;-0.219244025907804;-264900766046843
Texas Fort Bend;2455656844;Democrata;-217097802175642;276742313769899;-157474074770773;-0.176611584101815;-313327717385133
Texas Franklin;25257249766;Republicano;0.17511387630726;-0.694366643600801;186654970347621;-1151063556434;-272120143847296
Texas Freestone;15498361239;Republicano;0.492429946937502;0.0715180960407829;313125813432546;0.819882525576368;-389416448712683
Texas Frio;23749166111;Republicano;276538330740281;-0.236603474949119;-266695141593825;0.0507461979567812;-305557227391001
Texas Gaines;72607095466;Republicano;0.848235666836162;0.806836239703038;-118999990768586;-0.0810142278919558;-280784525828715
Texas Galveston;28942407265;Republicano;-0.744590097652503;238241522733476;0.241786838501287;0.587748966637408;-294470054570236
Texas Garza;11797090051;Republicano;172282922784829;151032407274891;-285453639990561;0.295661423169405;-213105509727829
Texas Gillespie;50219226238;Republicano;-126882666052691;-109174152617136;-132140023091501;-0.335329514836074;-325574762764405
Texas Goliad;21116536888;Republicano;-0.11283210103409;0.301536605114953;-0.829439343910911;-0.113506783091389;-252706108954203
Texas Gonzales;65204217671;Republicano;110526203714621;-0.158086868600975;0.912509363821187;-0.28914289694759;-233010297903079
Texas Gray;49727783255;Republicano;0.11253180336848;-0.298322156994119;0.217528623990634;0.0975696079210208;-313384067567162
Texas Grayson;27267968658;Republicano;-0.39961457210078;-0.259924675287088;11753576298409;0.920470003461475;-282253694575829
Texas Gregg;4541739309;Republicano;0.163746676506329;-0.00958580693820943;0.275326618367327;0.460485889494336;-265212429313484
Texas Grimes;39279450453;Republicano;126332613923612;0.632579296970151;206231549832012;-0.460337574650622;-202807514520519
Texas Guadalupe;19542377148;Republicano;-147554688743424;-0.244575412240526;-0.956386153785826;-0.167149435889793;-292468040548078
Texas Hale;22158864284;Republicano;169092488359926;0.195759797223899;0.0649870756138176;0.831791094934746;-168544363628884
Texas Hall;26890224612;Republicano;268659614665761;-139325603951962;-0.0867100048163055;0.412872595793192;-343463215774839
Texas Hamilton;12882908674;Republicano;-0.249356939699855;-110771843128075;0.0938804573236431;0.0646938235953906;-279971738962803
Texas Hansford;2200440088;Republicano;121729117224188;0.852950493526011;-217983820023456;0.204114001063432;-22213750375685
Texas Hardeman;42247570765;Republicano;0.432914007434263;-0.209649044292364;0.0738317289138102;-0.0117394283573637;-258776403522771
Texas Hardin;15730859298;Republicano;-113164094767551;141461751199582;0.35726201299635;0.155619691248554;-277246371442663
Texas Harris;73039482529;Democrata;0.209936947359551;0.354690924943165;-0.584427475929638;122214918187801;-277877706777704
Texas Harrison;34665654965;Republicano;0.737245750883681;159559202444752;210591563323442;-137097898215454;-283781811044296
Texas Haskell;12057531651;Republicano;245700249926573;-0.501228205702501;0.189235093218775;-0.828531820475097;-296286466992837
Texas Hays;2436988122;Democrata;-0.903494185814654;0.751525735602865;-191852066688159;-0.814332209063632;-310887108040829
Texas Hemphill;32422417786;Republicano;-0.691115739587519;0.442712733049575;-0.919636578724737;-0.244933726139397;-372617523885763
Texas Henderson;33983740865;Republicano;0.73329020156342;-0.675373361788964;19217318437492;0.879867793258133;-309717261536119
Texas Hidalgo;31242608627;Democrata;475023439767041;109869255796399;-0.38789412021617;0.636982223758372;-145882825768349
Texas Hill;1707366065;Republicano;117635050906922;0.429496937745937;139821889396213;0.841120576758477;-308814051954568
Texas Hockley;44763513514;Republicano;0.645835119680634;0.36542352598646;-0.289103908894155;0.712435869616196;-250544000419013
Texas Hood;17556179775;Republicano;-159318561386046;-121498590921714;-0.925958051412543;-0.0278404081374801;-260391747701853
Texas Hopkins;1467453;Republicano;0.576418865660818;-0.318385694626352;0.591823592043327;0.174517806157206;-23006109233807
Texas Houston;21353409941;Republicano;210365924238569;-0.426047209836529;0.574428488657136;0.684523378522266;-279243511608519
Texas Howard;60739104671;Republicano;0.258743459092812;0.521590805322801;0.417634703487717;-0.00845927958707153;-28551283101119
Texas Hudspeth;10513667768;Republicano;570825165778649;-198119647480855;0.449597939650807;-0.0830823791484161;-251284601847724
Texas Hunt;36520045447;Republicano;0.803709694914714;-0.0374972154709928;148088792168749;0.0536551469240272;-297732475959101
Texas Hutchinson;48277596178;Republicano;0.0291289161992795;-0.193139799026104;0.509252883545556;0.0724101552819858;-343417151929536
Texas Jack;21872020638;Republicano;0.557631787262969;-0.170350096874056;-0.452242838201994;0.2966486519347;-338314655240475
Texas Jackson;20834733517;Republicano;-0.494802360952019;0.275563693771484;0.355876674791715;-0.135114264453432;-222164615048869
Texas Jasper;33983991012;Republicano;0.910552068335012;-0.0659143102678729;160730360344781;0.316042110459135;-234417855456294
Texas Jefferson;70734664315;Republicano;0.986849989016372;112044069862021;185172294809544;0.428134990677081;-279875153600933
Texas Jim Hogg;76643035064;Democrata;399702608929878;-0.504541073793792;-253510032939656;-141862291374773;-217133680638409
Texas Jim Wells;58336560806;Republicano;210676222509528;0.590990599514421;-0.406757274626245;-0.327632846473176;-207263961478206
Texas Johnson;18677953098;Republicano;-0.812536937280146;0.377806532114852;0.977607128837215;0.919026582062349;-317414695470715
Texas Jones;26908084999;Republicano;0.649528134124612;-0.493955082883619;0.671032960125136;0.283977445028606;-419815387538719
Texas Karnes;26158940397;Republicano;0.940051401406371;-0.0828738357552264;-2362206713754;0.323977438332453;-212365776926811
Texas Kaufman;23413741049;Republicano;-0.419124953006215;0.527227331083937;-0.0647416397667572;0.123453271882006;-29686919920901
Texas Kendall;10875879031;Republicano;-309479045391921;12473661306613;-234424519074179;-0.132553308630775;-36965003412453
Texas Kenedy;97799511002;Republicano;271089788437224;-161777218362838;-203712524696886;0.0342671323805792;-103673688495002
Texas Kerr;23752266814;Republicano;-0.510781694501233;-0.631806145140307;0.528133389615871;-118129462783472;-359065610658254
Texas Kimble;10199456029;Republicano;105159579408793;-154378156966989;-0.47532770289527;-0.0562030148365963;-309828886187908
Texas Kinney;26198585276;Republicano;0.552851718434406;-0.864948161769075;-246027820656701;-0.347421646299091;-359209318542624
Texas Kleberg;49953168904;Republicano;224643620394263;0.120528783654994;-136181554244793;0.104467250201628;-180259795594751
Texas Knox;22138299258;Republicano;0.351064775362406;-0.768301979961872;-191376015937649;0.214567537329641;-142791603581071
Texas La Salle;84911822338;Republicano;0.0936288260571091;119552812206108;-201416926613972;-0.416496343941033;-174154521459991
Texas Lamar;38624483069;Republicano;0.513506608678514;0.558612636523231;255363414785213;106204572770391;-231073546178739
Texas Lamb;34147309907;Republicano;133656849257816;-0.146391121440201;0.102673750069148;-0.0854547359223668;-171739505393919
Texas Lampasas;14060894489;Republicano;-0.647390712455355;0.568828218633351;-125500735884623;0.103691059446873;-312446746052827
Texas Lavaca;15362530536;Republicano;-139727839007041;-0.314699570950007;203906760653741;-14825660101201;-162768075174643
Texas Lee;25250274782;Republicano;-0.31343784924529;0.573510138013496;188516548681291;-0.356331438498989;-241888554869021
Texas Leon;11075248402;Republicano;0.109144401386689;-180511330641707;148133034243524;0.0471536580837414;-264888978459159
Texas Liberty;4096518276;Republicano;123746873236077;188552140602703;241994309459425;0.0355575785720933;-260562323149489
Texas Limestone;37274265761;Republicano;221661340907172;-0.0635089165153711;187504592719422;0.190342286211324;-268614536571416
Texas Lipscomb;12531328321;Republicano;-0.985525141577898;0.0329666070081331;-147378313319329;-0.0830554609588142;-355391846867982
Texas Live Oak;32007878862;Republicano;0.212991117839279;-154334528073577;-0.849345437545497;-0.0658703437237207;-248848357827834
Texas Llano;14133688061;Republicano;-112813691761253;-194556586586866;-0.472169458243251;-0.223878263208911;-420940785334131
Texas Lubbock;86340364668;Republicano;-0.0563614771185878;-0.577865201821227;-0.2713252236697;0.152716877881072;-275279543700523
Texas Lynn;12140455734;Republicano;114979403297727;12555456656;-0.270947646644746;-0.0909314485657928;-226609398441163
Texas Madison;31449912441;Republicano;0.610324892173931;0.779639842935547;0.0267341210243741;0.456822608966196;-299423114742772
Texas Marion;64519306541;Republicano;190344319940804;-176773763669927;233245170036959;0.348174217493743;-198001576154182
Texas Martin;18598884067;Republicano;-1611541379733;0.847246490719857;-162908885266954;-138292201924637;-206993218501183
Texas Mason;73072707344;Republicano;-115555827102309;-138515708420927;-108887952277272;-0.244528888317121;-302577639490237
Texas Matagorda;34694349583;Republicano;16174578484781;0.0529058919427645;0.890909757154283;-133409822315306;-191757599345326
Texas Maverick;17926761348;Democrata;460195875333277;178206173287201;0.629680732883241;-187834687032153;-13365857289302
Texas McCulloch;47741242466;Republicano;0.442997590400368;0.524142317203061;145902179029524;-0.348562364826401;-279055142261395
Texas McLennan;42289142211;Republicano;0.508060504102281;-0.111123709217778;-0.214230409306306;0.420500428921169;-285095071168851
Texas McMullen;12307692308;Republicano;0.268341555572995;-223280311149493;-0.929639066170533;-162438519491649;-179175946922805
Texas Medina;21066003282;Republicano;-0.281565508459635;0.871016380854376;-0.679692339606437;-0.478065841102398;-229331779412753
Texas Midland;31391817654;Republicano;-22065449020105;0.335834510157352;-133745810543774;-0.194544601870446;-282315049913364
Texas Milam;23036735366;Republicano;0.611975591292498;-0.173366960402692;10703253087633;-0.0793527360339048;-342095915845076
Texas Mills;30590394616;Republicano;-0.61163011516487;-0.970104499489366;-0.814359332055747;-0.160188591484508;-388916371128206
Texas Mitchell;17352638143;Republicano;-0.200481955100888;-0.833687678562688;-171927960653151;-0.937602668158664;-378123071517812
Texas Montague;16630316249;Republicano;0.152562822435485;-0.364455299080578;0.482719552795896;-119146659091843;-34764079203691
Texas Montgomery;17515762311;Republicano;-191082255988657;106083414170306;-160066568109493;0.26061988008832;-338119462445121
Texas Moore;20861167757;Republicano;168423552687256;0.246362635515838;-152017296066513;-0.0511751450327357;-230331210138666
Texas Morris;32006954598;Republicano;0.645083415000505;0.920502547996945;214680644955845;-0.670995031312971;-322127294946792
Texas Nacogdoches;29091848206;Republicano;211129180321817;139988541378452;194859457623971;-0.494151335312446;-223478029098318
Texas Navarro;35395965713;Republicano;188327609762275;0.676444010276661;-0.379829231722695;0.34542584603334;-265239239089704
Texas Newton;63514467184;Republicano;0.689407465956191;-114793215740995;118078679334102;0.365285309313966;-231585381570864
Texas Nolan;39381563594;Republicano;0.766881886565937;-0.490234830369277;195335864923244;-0.413930076763472;-306405825605324
Texas Nueces;68493721178;Republicano;0.263547005050475;0.187194475959904;-0.49062854924228;-0.122481951541495;-209089935158816
Texas Ochiltree;26961568341;Republicano;0.269678593116158;-0.490192901878716;0.603914541716007;-0.484294410782817;-30429974660211
Texas Oldham;14295925661;Republicano;-109268797896053;-0.826502811444548;-216446328571364;0.392587441098335;-234324707471294
Texas Orange;32428630188;Republicano;-0.700635434395523;0.13368508315518;301962088769444;-0.957465982578174;-290367657478523
Texas Palo Pinto;19169443549;Republicano;0.948442714419658;-0.0263227785201235;0.292009076607429;0.181965373827061;-259415246502764
Texas Panola;28266923512;Republicano;-0.209973469933023;0.620812107362343;133443017782853;0.231316947618958;-206153212113627
Texas Parker;13095367213;Republicano;-178104748928099;0.441724860537517;-0.386828456685475;-0.101041819398409;-318732958744661
Texas Parmer;81728559023;Republicano;135746594151132;0.33728425703908;0.0219568942690322;-0.55262700674943;-164774727926336
Texas Pecos;34841037765;Republicano;0.336934880801165;0.0978202332325232;0.618725997835236;-164983565949571;-298340662386335
Texas Polk;28601422573;Republicano;158713665094533;0.625048194054358;271182555119163;-0.863558586683146;-256866041169177
Texas Potter;63979945851;Republicano;156015384965127;0.9884718896459;0.516207269298842;0.279368160100361;-249510447476445
Texas Presidio;87171291588;Democrata;420993825186142;-0.942521930526818;0.867602508317174;-255449643923329;-232950518805909
Texas Rains;11183680773;Republicano;-0.0424558078224014;0.753408829138302;15348849608715;-0.993821744245453;-311315969042995
Texas Randall;54733108925;Republicano;-222382573296447;-0.167246330581372;-119358672921801;0.0432272731456819;-309681926391696
Texas Reagan;52847139649;Republicano;117907710944221;0.214478998733014;-205631954624793;0.840985294503291;-182857344235077
Texas Real;8986071589;Republicano;112682940221731;-354659120731843;-0.646411670384793;0.161160189509432;-143448910996956
Texas Red River;29678350846;Republicano;0.873719081638065;-0.725477927346068;322862526144075;-0.0895529126185653;-198327069749251
Texas Reeves;40710712437;Republicano;179541494047708;0.728047852486868;-205300587972549;-0.210459336564092;-305069383162797
Texas Refugio;33566241951;Republicano;101967142664336;-0.655859192345762;-138621210804302;-0.0598758462582864;-151691135475636
Texas Robertson;39147193447;Republicano;0.521752422097842;0.217373609211644;171637681783135;-138238971072126;-373331491220403
Texas Rockwall;97401159959;Republicano;-292399724769764;159829748008818;-0.397176589867148;-0.249684583100526;-331047665419164
Texas Runnels;17253774263;Republicano;0.283038619808038;131201534237967;-0.00304311109619014;-0.13387542585756;-243419797979594
Texas Rusk;37961369287;Republicano;0.671709146675438;13857719451128;223640388319249;102846700218052;-297753058629139
Texas Sabine;33268205101;Republicano;114410302509583;-256653278816027;0.382813364836698;0.382953882984089;-24499509027969
Texas San Augustine;35485747528;Republicano;269559933154394;-227964731372968;301280983589339;0.286288289467979;-172312367683792
Texas San Jacinto;20664935445;Republicano;0.426062858843475;-0.566098076395596;0.386754684535024;0.313723106217338;-304949175516958
Texas San Patricio;36134566014;Republicano;0.400877942700996;166302115424922;0.825280628960316;-0.363597645800874;-211084151021377
Texas San Saba;10956595027;Republicano;116821110470181;0.0230473206961518;-151993186969823;-103697795256512;-297058539113204
Texas Schleicher;0;Republicano;-0.696542972066689;-0.413662250575949;-29086861776135;-0.23144705408948;-274791173452734
Texas Scurry;29814299506;Republicano;-0.280102082583392;-0.386312315452569;-0.038094049922605;-116812948226577;-238335830301653
Texas Shelby;28937072057;Republicano;254392129671577;0.667364464977545;0.320078621515434;0.556826317275863;-211466077322106
Texas Sherman;14506769826;Republicano;0.0948356887505558;-0.149457950580186;-209482179366752;-126574322390397;-342328497812616
Texas Smith;33500913661;Republicano;-0.0173580636480117;-0.602996684898683;0.771186792714612;0.20614100909598;-27297757024032
Texas Somervell;10844129901;Republicano;0.449821254712877;-178325236099874;-0.84628092590852;0.376531593183259;-285070650150373
Texas Starr;26269909515;Democrata;700913252760569;0.423008833786788;0.288951429433143;-0.0996122511484431;-122661768839105
Texas Stephens;18808103606;Republicano;138643084537873;-0.795141188381625;0.0640452349787646;0.2152822796234;-315327006777021
Texas Stonewall;70997515087;Republicano;-0.781460633912907;-18484595644204;-14939588099265;-0.000610669099524619;-23832429960115
Texas Sutton;13932868904;Republicano;-146674561674121;-0.0132822313043647;-184121187004788;-0.556146381397781;-256340971127594
Texas Swisher;51874712719;Republicano;17289824791553;105457060024651;-108729488496544;0.277835175962158;-271350197978046
Texas Taylor;42620264466;Republicano;-0.398946984678142;-0.419889855113744;0.119380020763516;-0.733898145036325;-297649774572831
Texas Terry;25418426404;Republicano;146693767217861;-0.3183092190738;-0.616825047509989;-0.994494061785449;-254592335159377
Texas Throckmorton;0;Republicano;-0.320983104290093;-266135653089435;-120654125521832;0.156649584713272;-204186946877208
Texas Titus;35302747807;Republicano;193025076475181;177187807566513;0.956669497559428;-0.970948219369381;-220533970855521
Texas Tom Green;31754230722;Republicano;-0.770101680943563;0.897491277293946;-0.752305242941036;0.0244028570902596;-265723603881027
Texas Travis;37013237701;Democrata;-166537872592599;0.117523070085193;-281208656128114;0.605114352843142;-325927351699554
Texas Trinity;18846878726;Republicano;155301671767763;-0.738655253591373;351760315590433;-0.107673177429793;-289598099666068
Texas Tyler;29708992234;Republicano;0.955433884296055;0.07104443535118;0.904386964004131;-0.728231173173212;-398229505841348
Texas Upshur;29869717191;Republicano;0.464462915061859;180053517349939;102808964587302;-107047741758039;-329598500317962
Texas Upton;84400056267;Republicano;0.172339552425999;-0.421690863508113;-223026317163818;0.141556088962933;-219025590802013
Texas Uvalde;26754627084;Republicano;18413002721713;-0.454679849762719;0.364512431251658;-145077689403975;-198805944764585
Texas Val Verde;1381498158;Republicano;217548243044081;-0.624873388662575;-198174848193535;-0.113671345673073;-134188521127749
Texas Van Zandt;11814474637;Republicano;0.0876939008085331;120501261391151;-0.504694230608513;0.144145489564478;-291696891957221
Texas Victoria;42542826987;Republicano;-0.38408392634971;-0.372177148752732;0.907953721850052;-145504873928222;-223415328856932
Texas Walker;37517708786;Republicano;137302209642917;206046161168593;190035591129798;0.576458556054644;-243556391362394
Texas Waller;34407027818;Republicano;133075344882394;257331050576266;0.803139272473238;-121755102516031;-334975959799236
Texas Ward;49538776905;Republicano;-0.43166119691434;-0.582274189851008;183136716803651;-0.706438814072289;-474475820019514
Texas Washington;23642025141;Republicano;-0.247365339353834;0.704065796727226;111478754814548;-0.157709764543282;-193635031337755
Texas Webb;38181649847;Democrata;413823372661273;152071394894697;-0.57063789296217;-0.203596221676627;-202749569936618
Texas Wharton;43915209864;Republicano;0.857424029836983;0.47277071910595;0.765831363928616;-0.0944444110694447;-193224578686126
Texas Wichita;38028771919;Republicano;0.349015820116453;-0.476883239990231;130779364771353;0.327900560385813;-329188348344409
Texas Wilbarger;32269217471;Republicano;0.68992099233777;-0.708576374923009;0.785944090307679;0.0698372769416861;-347908392031923
Texas Willacy;73077713581;Democrata;611559826332343;-0.696655273275412;23056532985783;-0.173656723155856;-136093076454153
Texas Wilson;13519651024;Republicano;-0.943406452115795;206342000727132;0.12002674154063;-0.601541276003456;-282488040200332
Texas Winkler;12516427812;Republicano;127034727019936;183235690306078;-0.633929803370435;-142579467178576;-274431784027275
Texas Wise;16185874436;Republicano;-0.197227457501577;19928852879671;136542738901533;-0.200511113520936;-367704406640698
Texas Wood;17519840349;Republicano;0.0412729123558729;0.544223093360939;0.955714717653233;-0.181762544364;-238220463422221
Texas Yoakum;18236366845;Republicano;0.619685312766177;0.271354596854454;-0.628241388736326;0.466571417465898;-24945033113183
Texas Young;16944520361;Republicano;0.182351108743613;-0.664024947115856;126786521342273;-0.022535875509548;-28042415352757
Texas Zapata;96041709542;Republicano;617161607288581;-0.873358834792587;-202458009558527;0.0881638679603397;-277362984674819
Texas Zavala;17655367232;Democrata;638384014444481;14255772457043;-227969329346157;0.59301923175128;-185563987912108
Utah Davis;10331904982;Republicano;-266742021665423;0.0302587914904179;-142543530649935;633424590795298;-435544685005215
Utah Salt Lake;3837532882;Democrata;-171625968189454;-0.0206170869429774;-158588739681667;735165043236566;-356551979572463
Utah San Juan;93313598044;Republicano;26559057720746;0.763004177308095;0.545317321057895;-0.0519382880476349;-162222250679352
Utah Summit;1383056303;Democrata;-418131091028686;111969799378603;-349421157498114;665271175754865;-59847168324006
Utah Tooele;28343949045;Republicano;-14932468465279;207030654370534;-0.652987079953949;-0.900652440103824;-50650761297745
Utah Utah;77953431298;Republicano;-130921539126563;11573985190057;-426002086089262;303356037241949;-424071288646098
Utah Wasatch;93491923337;Republicano;-23521921832474;0.771438293149819;-215335940982588;608114207221455;-348315278887366
Washington Adams;24840220457;Republicano;290719696962374;230511886179353;-107860071446446;-177979437218028;-286277214629776
Washington Asotin;21083796878;Republicano;-0.585649251882886;0.267693598667452;-0.72344913162159;-0.164094461310967;-332588997252268
Washington Benton;19458263075;Republicano;-0.996228551498917;-0.459383810500525;-20278902337638;-0.142703691837214;-264711472850754
Washington Chelan;14820401871;Republicano;-0.521023791815455;-0.258636517997018;-272937333142861;-0.076727962400657;-378869817174778
Washington Clallam;27959373873;Democrata;-0.00921274423436909;-0.956192024445051;-0.963521160755964;-0.0484736142996381;-659904022265584
Washington Clark;22019523542;Democrata;-165933145768437;120692303917254;-174516839608029;-0.0171295702789969;-405885729302659
